"dbpedia_1005","Kaggle_4324816","0.0","0.0","0.3960597826086957","Coca-Cola Bottling Co. Consolidated","pepsi-cola bottling company of new haven"
"dbpedia_1076","Kaggle_4549712","0.0","0.0","0.44773706896551724","Corus Entertainment","the sports and entertainment company llc"
"dbpedia_1076","Kaggle_4581282","0.0","0.0","0.6552287581699346","Corus Entertainment","p2 entertainment group"
"dbpedia_1076","Kaggle_4662530","0.0","0.0","0.5332167832167832","Corus Entertainment","party club entertainment"
"dbpedia_1076","Kaggle_4699633","0.0","0.0","0.652046783625731","Corus Entertainment","go entertainment group"
"dbpedia_1076","Kaggle_4743159","0.0","0.0","0.44408602150537635","Corus Entertainment","pr1me sports & entertainment agency"
"dbpedia_1076","Kaggle_4762539","0.0","0.0","0.4866518353726363","Corus Entertainment","powerhouse sports and entertainment"
"dbpedia_1076","Kaggle_4863793","0.0","0.0","0.46816976127320953","Corus Entertainment","siparium group | siparium entertainment ltd."
"dbpedia_1076","Kaggle_4929820","0.0","0.0","0.706766917293233","Corus Entertainment","sollus entertainment"
"dbpedia_1076","Kaggle_4937040","0.0","0.0","0.453042328042328","Corus Entertainment","4artist by artist entertainment"
"dbpedia_1076","Kaggle_4942606","0.0","0.0","0.3647342995169082","Corus Entertainment","core sentinel"
"dbpedia_1076","Kaggle_4999968","0.0","0.0","0.5113960113960114","Corus Entertainment","magick moments entertainment"
"dbpedia_1076","Kaggle_5081296","0.0","0.0","0.585812356979405","Corus Entertainment","elusiv entertainment"
"dbpedia_1076","Kaggle_5241383","0.0","0.0","0.34935897435897434","Corus Entertainment","encore entertainment & automation systems"
"dbpedia_1077","Kaggle_3895831","0.0","0.0","0.36868686868686873","Cosalt","costartup"
"dbpedia_1080","Kaggle_3467515","0.0","0.0","0.4529411764705882","Cosmo Oil Company","cislo title company"
"dbpedia_1081","Kaggle_4887514","0.0","0.0","0.4420289855072464","Cosmo Oil Company","poscelin company limited"
"dbpedia_1084","Kaggle_3908518","0.0","0.20270270270270271","0.0","Cottage Industries Exposition Limited","delhi mumbai industrial corridor development corporation limited"
"dbpedia_1088","Kaggle_3482982","0.0","0.0","0.5242424242424243","Countryside Properties","countryside nurseries uk ltd"
"dbpedia_1088","Kaggle_3561695","0.0","0.0","0.458128078817734","Countryside Properties","countryside insurance"
"dbpedia_1088","Kaggle_3634769","0.6060606060606061","0.0","0.6118538324420677","Countryside Properties","countryside properties (in partnership) limited"
"dbpedia_1088","Kaggle_3937807","0.0","0.0","0.7648809523809523","Countryside Properties","countywide properties inc"
"dbpedia_1088","Kaggle_4149956","0.0","0.0","0.5275974025974026","Countryside Properties","cross country properties"
"dbpedia_1088","Kaggle_4232726","0.0","0.0","0.4393939393939394","Countryside Properties","sunset vision properties"
"dbpedia_1088","Kaggle_4449982","0.7407407407407407","0.7407407407407407","0.7453703703703703","Countryside Properties","coastal countryside properties"
"dbpedia_1088","Kaggle_4581198","0.0","0.0","0.4623655913978495","Countryside Properties","fourth wind properties"
"dbpedia_1088","Kaggle_4702980","0.0","0.0","0.48233695652173914","Countryside Properties","mountain creek properties"
"dbpedia_1088","Kaggle_4723666","0.0","0.8695652173913043","0.0","Countryside Properties","countryside properties llc"
"dbpedia_1088","Kaggle_4795533","0.0","0.0","0.4070660522273426","Countryside Properties","four core properties, llc"
"dbpedia_1088","Kaggle_4807300","0.0","0.0","0.5514069264069265","Countryside Properties","countrywide property solutions"
"dbpedia_1088","Kaggle_4968889","0.0","0.0","0.38325652841781876","Countryside Properties","starline properties pty ltd"
"dbpedia_1088","Kaggle_5132135","0.0","0.0","0.43386243386243384","Countryside Properties","triarc properties"
"dbpedia_1088","Kaggle_5187870","0.0","0.0","0.5989583333333334","Countryside Properties","countryside property maintenance ltd"
"dbpedia_1090","Kaggle_5132152","0.0","0.6","0.0","Covanta","covanta corp"
"dbpedia_1095","Kaggle_3492293","0.0","0.0","0.6098484848484849","Creative Eye Limited","creatitive"
"dbpedia_1095","Kaggle_3621230","0.0","0.0","0.4615384615384615","Creative Eye Limited","ten11 creative"
"dbpedia_1095","Kaggle_3698934","0.0","0.0","0.4142156862745098","Creative Eye Limited","creation2creation"
"dbpedia_1095","Kaggle_3905637","0.0","0.0","0.5769230769230769","Creative Eye Limited","creative360rg"
"dbpedia_1095","Kaggle_4088840","0.0","0.0","0.518939393939394","Creative Eye Limited","805 creative"
"dbpedia_1095","Kaggle_4153821","0.0","0.0","0.4725490196078431","Creative Eye Limited","creative point kw"
"dbpedia_1095","Kaggle_4230008","0.0","0.0","0.483974358974359","Creative Eye Limited","6gra2 creative group"
"dbpedia_1095","Kaggle_4512251","0.0","0.0","0.37310606060606066","Creative Eye Limited","creative management firm"
"dbpedia_1095","Kaggle_4542854","0.0","0.0","0.6328671328671329","Creative Eye Limited","the creative hub"
"dbpedia_1095","Kaggle_4621534","0.0","0.0","0.3506944444444444","Creative Eye Limited","mindseye creative"
"dbpedia_1095","Kaggle_4658526","0.0","0.0","0.34539473684210525","Creative Eye Limited","hermana creatives"
"dbpedia_1095","Kaggle_4688209","0.0","0.0","0.4256410256410256","Creative Eye Limited","cronx creative"
"dbpedia_1095","Kaggle_4787638","0.0","0.0","0.4965034965034965","Creative Eye Limited","eye creative communications"
"dbpedia_1095","Kaggle_5038901","0.0","0.0","0.6553030303030303","Creative Eye Limited","creativera"
"dbpedia_1096","Kaggle_3465754","0.0","0.0","0.45940170940170943","Creative Technology","web minds technology"
"dbpedia_1096","Kaggle_3487103","0.0","0.0","0.4294930875576037","Creative Technology","punctlious elective technology pvt. ltd"
"dbpedia_1096","Kaggle_3533806","0.0","0.0","0.4617456896551724","Creative Technology","mykustoma innovative technology limited"
"dbpedia_1096","Kaggle_3636912","0.0","0.0","0.5702917771883289","Creative Technology","craft interactive technology"
"dbpedia_1096","Kaggle_3677309","0.0","0.0","0.5284391534391535","Creative Technology","creation technology solutions limited"
"dbpedia_1096","Kaggle_3704685","0.0","0.0","0.6517857142857142","Creative Technology","alternative technology"
"dbpedia_1096","Kaggle_3736852","0.0","0.0","0.34671052631578947","Creative Technology","assistive technology industry association"
"dbpedia_1096","Kaggle_3912552","0.0","0.0","0.34706959706959706","Creative Technology","innovative technology professionals (itp) llc"
"dbpedia_1096","Kaggle_3957910","0.0","0.0","0.6602564102564104","Creative Technology","creative technology resources inc."
"dbpedia_1096","Kaggle_3961418","0.0","0.0","0.6556064073226544","Creative Technology","executive technology group"
"dbpedia_1096","Kaggle_3971999","0.0","0.0","0.6362433862433863","Creative Technology","creative technology burlington"
"dbpedia_1096","Kaggle_4055084","0.0","0.0","0.355026455026455","Creative Technology","taizhou eastern cnc technology co., ltd."
"dbpedia_1096","Kaggle_4112771","0.0","0.0","0.4722222222222222","Creative Technology","minsta technology co. ltd"
"dbpedia_1096","Kaggle_4175835","0.0","0.0","0.3791732909379968","Creative Technology","objective technology (http://www.objective.no)"
"dbpedia_1096","Kaggle_4226252","0.0","0.0","0.4082150101419878","Creative Technology","cleantec hygiene technology gmbh"
"dbpedia_1096","Kaggle_4232718","0.0","0.0","0.41084229390681004","Creative Technology","stanford persuasive technology lab"
"dbpedia_1096","Kaggle_4237350","0.0","0.0","0.422979797979798","Creative Technology","alternative energy technology transfer (ae-tt) inc."
"dbpedia_1096","Kaggle_4363841","0.0","0.0","0.38533834586466165","Creative Technology","innovative technology partnerships llc"
"dbpedia_1096","Kaggle_4436895","0.0","0.0","0.8095238095238095","Creative Technology","cab creative+technology"
"dbpedia_1096","Kaggle_4449474","0.0","0.0","0.399624060150376","Creative Technology","syrius innovative technology solutions"
"dbpedia_1096","Kaggle_4463335","0.0","0.0","0.3990196078431373","Creative Technology","restech reservation technology ab"
"dbpedia_1096","Kaggle_4485537","0.0","0.0","0.5246975806451613","Creative Technology","creative arts & technology solutions"
"dbpedia_1096","Kaggle_4489975","0.0","0.0","0.4749216300940439","Creative Technology","northstate assistive technology"
"dbpedia_1096","Kaggle_4505496","0.0","0.0","0.3795362903225806","Creative Technology","bltechnology (better life technology co., ltd.)"
"dbpedia_1096","Kaggle_4510146","0.8421052631578947","0.8421052631578947","0.0","Creative Technology","creative technologie"
"dbpedia_1096","Kaggle_4573808","0.0","0.0","0.4194139194139194","Creative Technology","applying creative technology to healthy ecology"
"dbpedia_1096","Kaggle_4577027","0.0","0.0","0.4061085972850679","Creative Technology","convergence event technology"
"dbpedia_1096","Kaggle_4597524","0.0","0.0","0.43311195445920303","Creative Technology","nanosoft innovative technology pvt ltd."
"dbpedia_1096","Kaggle_4610453","0.0","0.0","0.36906290115532736","Creative Technology","guangdong meijiaxin innovative technology co., ltd"
"dbpedia_1096","Kaggle_4657355","0.0","0.0","0.5314814814814814","Creative Technology","co-operative technology system"
"dbpedia_1096","Kaggle_4778248","0.0","0.0","0.3683574879227053","Creative Technology","110 technology, llc"
"dbpedia_1096","Kaggle_4942397","0.0","0.0","0.43162393162393164","Creative Technology","unissoft technology"
"dbpedia_1096","Kaggle_5019842","0.0","0.0","0.36366479049405875","Creative Technology","shenzhen tianfu innovative technology co.,ltd."
"dbpedia_1096","Kaggle_5038901","0.0","0.0","0.4064327485380117","Creative Technology","creativera"
"dbpedia_1096","Kaggle_5107296","0.0","0.0","0.4669642857142857","Creative Technology","indicator derivative technology llp"
"dbpedia_1096","Kaggle_5248457","0.0","0.0","0.5532407407407407","Creative Technology","administrative technology inc"
"dbpedia_1097","Kaggle_3758840","0.0","0.0","0.42995169082125606","CreativeForge Games","creative lilies"
"dbpedia_1097","Kaggle_4110363","0.0","0.0","0.4310850439882698","CreativeForge Games","creative storage systems, inc."
"dbpedia_1097","Kaggle_4658532","0.0","0.0","0.38888888888888884","CreativeForge Games","creativelink"
"dbpedia_109","Kaggle_3492664","0.0","0.0","0.37983091787439616","Advanced Drainage Systems","advanced ground services"
"dbpedia_109","Kaggle_3578834","0.0","0.0","0.3631436314363144","Advanced Drainage Systems","insurance educational systems"
"dbpedia_109","Kaggle_3611859","0.0","0.0","0.3517786561264822","Advanced Drainage Systems","klein marine systems, inc."
"dbpedia_109","Kaggle_3659109","0.0","0.0","0.444973544973545","Advanced Drainage Systems","advanced data systems de méxico"
"dbpedia_109","Kaggle_3806059","0.0","0.0","0.4841269841269842","Advanced Drainage Systems","advanced digital systems center"
"dbpedia_109","Kaggle_3806175","0.0","0.0","0.41651542649727763","Advanced Drainage Systems","advanced electronic systems sarl"
"dbpedia_109","Kaggle_3810027","0.0","0.0","0.3629385964912281","Advanced Drainage Systems","advanced cleaning services"
"dbpedia_109","Kaggle_3844670","0.0","0.0","0.38719153936545236","Advanced Drainage Systems","advanced & innovative technology system srl"
"dbpedia_109","Kaggle_3881737","0.0","0.0","0.4736590038314177","Advanced Drainage Systems","advanced event management system"
"dbpedia_109","Kaggle_3904846","0.0","0.0","0.5359848484848484","Advanced Drainage Systems","advanced automated systems"
"dbpedia_109","Kaggle_3906920","0.0","0.0","0.525283347863993","Advanced Drainage Systems","advanced micro-image systems hawaii, inc."
"dbpedia_109","Kaggle_4056397","0.0","0.0","0.42966751918158574","Advanced Drainage Systems","advantage medical systems, corp."
"dbpedia_109","Kaggle_4107657","0.0","0.0","0.5848527349228612","Advanced Drainage Systems","advanced imaging systems, inc."
"dbpedia_109","Kaggle_4266818","0.0","0.0","0.5775058275058276","Advanced Drainage Systems","advanced training systems llc"
"dbpedia_109","Kaggle_4303786","0.0","0.0","0.5631136044880785","Advanced Drainage Systems","the advanced medical systems inc.."
"dbpedia_109","Kaggle_4347444","0.0","0.0","0.38526315789473686","Advanced Drainage Systems","advanced appraisal services inc"
"dbpedia_109","Kaggle_4402053","0.0","0.0","0.47912087912087914","Advanced Drainage Systems","advanced cash control systems limited"
"dbpedia_109","Kaggle_4505413","0.9545454545454546","0.9545454545454546","0.0","Advanced Drainage Systems","advanced drainage system"
"dbpedia_109","Kaggle_4530917","0.0","0.0","0.4564705882352942","Advanced Drainage Systems","advance document systems pty ltd"
"dbpedia_109","Kaggle_4603217","0.0","0.0","0.49796195652173914","Advanced Drainage Systems","advance facility systems"
"dbpedia_109","Kaggle_4712042","0.0","0.0","0.5047892720306514","Advanced Drainage Systems","advanced defense vehicle systems corporation"
"dbpedia_109","Kaggle_4939656","0.0","0.0","0.541374474053296","Advanced Drainage Systems","advanced windows systems inc"
"dbpedia_109","Kaggle_5240663","0.0","0.0","0.5700483091787439","Advanced Drainage Systems","advanced sunsystems"
"dbpedia_109","Kaggle_5258345","0.0","0.0","0.5570652173913043","Advanced Drainage Systems","advanced business systems inc"
"dbpedia_10","Kaggle_3625461","0.0","0.0","0.6491228070175439","3i Infrastructure","infrastructure4data ltd"
"dbpedia_10","Kaggle_3712941","0.0","0.0","0.5307692307692308","3i Infrastructure","homistic infrastructure pvt ltd"
"dbpedia_10","Kaggle_3834410","0.0","0.0","0.5790513833992095","3i Infrastructure","patel infrastructure pvt. ltd."
"dbpedia_10","Kaggle_3984731","0.0","0.0","0.668421052631579","3i Infrastructure","ramky infrastructure ltd"
"dbpedia_10","Kaggle_4183815","0.0","0.0","0.44405241935483875","3i Infrastructure","savi infrastructures & properties pvt. ltd."
"dbpedia_10","Kaggle_4187785","0.0","0.0","0.3704954954954955","3i Infrastructure","schulich real estate and infrastructure club"
"dbpedia_10","Kaggle_4255610","0.0","0.0","0.3996212121212121","3i Infrastructure","transport infrastructures gaz france"
"dbpedia_10","Kaggle_4304931","0.0","0.0","0.452991452991453","3i Infrastructure","infrastructure solutions pty ltd"
"dbpedia_10","Kaggle_4358625","0.0","0.0","0.36403508771929827","3i Infrastructure","nextinfra infrastructure funding platform"
"dbpedia_10","Kaggle_4381736","0.0","0.0","0.34708392603129445","3i Infrastructure","ameya infrastructure & hospitality private limited"
"dbpedia_10","Kaggle_4407388","0.0","0.0","0.42943548387096775","3i Infrastructure","shakti teletech & infrastructure pvt. ltd."
