"dataworld_1003","Kaggle_1885604","0.0","0.0","0.4583333333333333","Coach","coach & coach bv"
"dataworld_1042","Kaggle_2532136","0.0","0.475","0.0","Belle International Holdings","vipshop international holdings limited"
"dataworld_1042","Kaggle_2670837","0.0","0.39473684210526316","0.0","Belle International Holdings","belletech international limited"
"dataworld_1042","Kaggle_2683707","0.0","0.3673469387755102","0.0","Belle International Holdings","sinosteel international holding company limited"
"dataworld_1042","Kaggle_3044696","0.0","0.5757575757575758","0.0","Belle International Holdings","vina international holdings ltd"
"dataworld_1042","Kaggle_3050949","0.0","0.4634146341463415","0.0","Belle International Holdings","king's flair international (holdings) limited"
"dataworld_1042","Kaggle_3072210","0.0","0.3953488372093023","0.0","Belle International Holdings","centillion holdings international limited"
"dataworld_1042","Kaggle_3137862","0.0","0.21666666666666667","0.0","Belle International Holdings","sales, marketing and international business development"
"dataworld_1042","Kaggle_3261411","0.0","0.5806451612903226","0.0","Belle International Holdings","ring international holding ag"
"dataworld_1042","Kaggle_3322948","0.0","0.6896551724137931","0.0","Belle International Holdings","marle international holding"
"dataworld_1042","Kaggle_3354944","0.0","0.4523809523809524","0.0","Belle International Holdings","am international holdings private limited"
"dataworld_1043","Kaggle_2435133","0.0","0.0","0.4068181818181818","Cathay Pacific Airways","cairn pacific"
"dataworld_1044","Kaggle_2160648","0.0","0.0","0.42613636363636365","Arrow Electronics","astro electric"
"dataworld_1044","Kaggle_2279451","0.0","0.0","0.41381766381766383","Arrow Electronics","reynolds & reynolds electronics, inc."
"dataworld_1044","Kaggle_2293601","0.0","0.0","0.353030303030303","Arrow Electronics","lutron electronics latinoamérica"
"dataworld_1044","Kaggle_2530063","0.0","0.0","0.334453781512605","Arrow Electronics","guangzhou waytronic electronics co.ltd"
"dataworld_1044","Kaggle_2574619","0.0","0.0","0.419683257918552","Arrow Electronics","ferson electrónica s.a."
"dataworld_1044","Kaggle_2837308","0.0","0.0","0.5580357142857143","Arrow Electronics","exact electronics"
"dataworld_1044","Kaggle_2945318","0.0","0.0","0.4014550264550265","Arrow Electronics","sri sai electrical & electronics"
"dataworld_1044","Kaggle_2958594","0.0","0.0","0.6625","Arrow Electronics","aero electronics"
"dataworld_1044","Kaggle_2991685","0.0","0.0","0.33948863636363635","Arrow Electronics","itec - international telecommunication and electronics corporation"
"dataworld_1044","Kaggle_3086933","0.0","0.0","0.3645833333333333","Arrow Electronics","alfa elektronik"
"dataworld_1044","Kaggle_3271278","0.0","0.0","0.5671052631578948","Arrow Electronics","spectron electronics"
"dataworld_1044","Kaggle_3370722","0.0","0.0","0.3172554347826087","Arrow Electronics","aaron's electrical service"
"dataworld_1045","Kaggle_1924352","0.0","0.0","0.3869047619047619","New York Community","new media communication"
"dataworld_1045","Kaggle_2917444","0.0","0.0","0.3517156862745098","New York Community","cob in the community cic"
"dataworld_1045","Kaggle_3405177","0.0","0.0","0.36762820512820515","New York Community","new york research education and community health"
"dataworld_1045","Kaggle_3428031","0.28","0.0","0.0","New York Community","community it academy"
"dataworld_1049","Kaggle_2340591","0.0","0.0","0.9375","Phoenix Group Holdings","phoenix1"
"dataworld_1050","Kaggle_2446275","0.0","0.0","0.36962962962962964","National Bank of Greece","national information tech ed"
"dataworld_1050","Kaggle_2600535","0.0","0.0","0.49159663865546216","National Bank of Greece","national data group, inc."
"dataworld_1050","Kaggle_2762709","0.0","0.0","0.554945054945055","National Bank of Greece","national holding group"
"dataworld_1050","Kaggle_2932826","0.0","0.0","0.40544871794871795","National Bank of Greece","national cremation service"
"dataworld_1050","Kaggle_2962547","0.0","0.0","0.32509157509157505","National Bank of Greece","national aluminum & alloy, inc."
"dataworld_1050","Kaggle_3057791","0.0","0.0","0.3290229885057471","National Bank of Greece","national claims management, inc."
"dataworld_1050","Kaggle_3061757","0.0","0.0","0.3573913043478261","National Bank of Greece","national association of save"
"dataworld_1050","Kaggle_3370711","0.0","0.0","0.33666666666666667","National Bank of Greece","national utility helicopter"
"dataworld_1051","Kaggle_3238395","0.0","0.0","0.7297794117647058","Quest Diagnostics","best diagnostic corp"
"dataworld_1052","Kaggle_1868053","0.0","0.5862068965517241","0.577922077922078","Flextronics International","elextronika international"
"dataworld_1052","Kaggle_2991685","0.0","0.2909090909090909","0.0","Flextronics International","itec - international telecommunication and electronics corporation"
"dataworld_1053","Kaggle_1724686","0.0","0.0","0.3706140350877193","Liberty Media","homerun media"
"dataworld_1053","Kaggle_1917034","0.0","0.0","0.37771739130434784","Liberty Media","diversity in media ltd"
"dataworld_1053","Kaggle_1940218","0.0","0.0","0.3988095238095238","Liberty Media","lab6 media"
"dataworld_1053","Kaggle_2016236","0.0","0.0","0.35661764705882354","Liberty Media","lifeworth medicare limited"
"dataworld_1053","Kaggle_2058097","0.0","0.0","0.42156862745098045","Liberty Media","giger media"
"dataworld_1053","Kaggle_2502747","0.0","0.0","0.481060606060606","Liberty Media","a-1 liberty international"
"dataworld_1053","Kaggle_2838769","0.21428571428571427","0.21428571428571427","0.31547619047619047","Liberty Media","dq media"
"dataworld_1053","Kaggle_3031119","0.0","0.0","0.32894736842105265","Liberty Media","enlight media"
"dataworld_1058","Kaggle_2600372","0.0","0.0","0.3258333333333333","Schroders","schroder insurance services"
"dataworld_1058","Kaggle_2600712","0.0","0.0","0.8090909090909091","Schroders","schroder's i.t., inc."
"dataworld_105","Kaggle_1708188","0.0","0.0","0.45138888888888895","American Express","american properties, inc."
"dataworld_105","Kaggle_1753236","0.0","0.0","0.3245192307692308","American Express","north american general agents, inc."
"dataworld_105","Kaggle_1795704","0.0","0.0","0.419047619047619","American Express","zodiac express"
"dataworld_105","Kaggle_1957618","0.0","0.0","0.8104166666666667","American Express","american epress"
"dataworld_105","Kaggle_2040364","0.0","0.0","0.5760869565217391","American Express","american clothing express"
"dataworld_105","Kaggle_2238255","0.0","0.0","0.4174107142857143","American Express","empress travel & cruises/american express"
"dataworld_105","Kaggle_2329320","0.0","0.0","0.51","American Express","american car exporters"
"dataworld_105","Kaggle_2414087","0.0","0.0","0.48030303030303034","American Express","aeropay express"
"dataworld_105","Kaggle_2426659","0.0","0.0","0.56","American Express","cook travel american express"
"dataworld_105","Kaggle_2602850","0.0","0.0","0.41363636363636364","American Express","patriot express"
"dataworld_105","Kaggle_2654361","0.0","0.0","0.3670977011494253","American Express","american mortgage resource, inc."
"dataworld_105","Kaggle_2723973","0.0","0.0","0.4137254901960784","American Express","lr express"
"dataworld_105","Kaggle_2856794","0.0","0.0","0.4472049689440994","American Express","american metal processing co."
"dataworld_105","Kaggle_2868008","0.0","0.0","0.3411862527716186","American Express","american express business solutions (india) private limited"
"dataworld_105","Kaggle_2959330","0.0","0.0","0.6742424242424243","American Express","american express banking corporation"
"dataworld_105","Kaggle_3146089","0.0","0.0","0.37878787878787873","American Express","motor club of america enterprises, inc"
"dataworld_1060","Kaggle_1884355","0.0","0.0","0.411544227886057","Coventry Health Care","gateway health care center"
"dataworld_1060","Kaggle_2044032","0.0","0.0","0.6616161616161615","Coventry Health Care","recovery healthcare group"
"dataworld_1060","Kaggle_2131552","0.0","0.0","0.33838383838383834","Coventry Health Care","healthcare events ltd"
"dataworld_1060","Kaggle_2320743","0.2222222222222222","0.2222222222222222","0.0","Coventry Health Care","inhx :: indian healthcare exchange"
"dataworld_1060","Kaggle_2395981","0.0","0.0","0.5689655172413793","Coventry Health Care","coventry court health care center"
"dataworld_1060","Kaggle_2448284","0.0","0.0","0.4231974921630094","Coventry Health Care","discovery healthcare consulting group"
"dataworld_1060","Kaggle_2560137","0.0","0.0","0.3135198135198135","Coventry Health Care","res-chile  healthcare services"
"dataworld_1060","Kaggle_3086936","0.0","0.0","0.4107744107744108","Coventry Health Care","california primary health care"
"dataworld_1062","Kaggle_2143307","0.0","0.0","0.31550802139037437","Hormel Foods","tahira foods limited"
"dataworld_1062","Kaggle_2998297","0.0","0.0","0.4636363636363636","Hormel Foods","core foods group"
"dataworld_1064","Kaggle_2504179","0.0","0.0","0.4522058823529412","Hong Kong Exchanges","h1b exchange"
"dataworld_1064","Kaggle_3181647","0.0","0.0","0.5279411764705881","Hong Kong Exchanges","banking exchange"
"dataworld_1069","Kaggle_1735190","0.0","0.0","0.3115151515151515","Continental Resources","radiadores continental s.a. de c.v."
"dataworld_1069","Kaggle_1774138","0.0","0.0","0.5557692307692308","Continental Resources","continental realty of jax inc"
"dataworld_1069","Kaggle_1777542","0.0","0.0","0.3372222222222222","Continental Resources","personal computer resources"
"dataworld_1069","Kaggle_1868250","0.0","0.0","0.5041666666666667","Continental Resources","dental resource group, llc"
"dataworld_1069","Kaggle_1964091","0.0","0.0","0.38790322580645165","Continental Resources","pt. greenland resources"
"dataworld_1069","Kaggle_2013224","0.0","0.0","0.4350594227504244","Continental Resources","continentale protections services"
"dataworld_1069","Kaggle_2065751","0.0","0.0","0.3265582655826558","Continental Resources","confidential career solutions"
"dataworld_1069","Kaggle_2098524","0.0","0.0","0.43790322580645163","Continental Resources","pension data resources"
"dataworld_1069","Kaggle_2127571","0.0","0.0","0.40250544662309373","Continental Resources","pacific continental realty llc"
"dataworld_1069","Kaggle_2145952","0.0","0.0","0.4653361344537815","Continental Resources","anago (non) residential resources, inc."
"dataworld_1069","Kaggle_2166334","0.0","0.0","0.34139784946236557","Continental Resources","encounterpro healthcare resources, inc."
"dataworld_1069","Kaggle_2192692","0.0","0.0","0.3308441558441559","Continental Resources","north platte natural resources district"
"dataworld_1069","Kaggle_2195771","0.0","0.0","0.4129032258064516","Continental Resources","east anglian resources limited"
"dataworld_1069","Kaggle_2211540","0.0","0.0","0.315","Continental Resources","o&c resources bhd"
"dataworld_1069","Kaggle_2233032","0.0","0.0","0.44341216216216217","Continental Resources","continental risk insurance services"
"dataworld_1069","Kaggle_2246657","0.0","0.0","0.46453201970443353","Continental Resources","continental courier services llc"
"dataworld_1069","Kaggle_2266784","0.0","0.0","0.3123885918003565","Continental Resources","nevada department of conservation and natural resources"
"dataworld_1069","Kaggle_2288285","0.0","0.0","0.3716216216216216","Continental Resources","highlands natural resources plc"
"dataworld_1069","Kaggle_2303507","0.0","0.0","0.513095238095238","Continental Resources","continental fx group"
"dataworld_1069","Kaggle_2372788","0.0","0.0","0.49663299663299665","Continental Resources","continental service solutions"
"dataworld_1069","Kaggle_2432014","0.0","0.0","0.32526881720430106","Continental Resources","professional healthcare resources group, inc."
"dataworld_1069","Kaggle_2468410","0.0","0.0","0.411524500907441","Continental Resources","accounting technology resources"
"dataworld_1069","Kaggle_2533490","0.0","0.0","0.4189303904923599","Continental Resources","continental surveying services llc"
"dataworld_1069","Kaggle_2549832","0.0","0.0","0.5335483870967741","Continental Resources","eer environmental energy resources"
"dataworld_1069","Kaggle_2597395","0.0","0.0","0.3492239467849224","Continental Resources","continental patisserie australia pty limited"
"dataworld_1069","Kaggle_2609809","0.0","0.0","0.5022727272727273","Continental Resources","continental technologies w.l.l."
"dataworld_1069","Kaggle_2675399","0.0","0.0","0.3396358543417367","Continental Resources","nebraska department of natural resources"
"dataworld_1069","Kaggle_2686349","0.0","0.0","0.31134892981582873","Continental Resources","research institute of natural resources of pakistan"
"dataworld_1069","Kaggle_2704337","0.0","0.0","0.3361111111111111","Continental Resources","alpes ressources"
"dataworld_1069","Kaggle_2865114","0.0","0.0","0.3950892857142857","Continental Resources","charron human resources"
"dataworld_1069","Kaggle_2879825","0.0","0.0","0.3916666666666667","Continental Resources","pt minaweru resources"
"dataworld_1069","Kaggle_2882751","0.0","0.0","0.38568376068376065","Continental Resources","canadian animation resources"
"dataworld_1069","Kaggle_3071457","0.0","0.0","0.5535483870967741","Continental Resources","geoenvironmental resources, inc."
"dataworld_1069","Kaggle_3074797","0.0","0.0","0.3497067448680352","Continental Resources","kuwait continental hotel"
"dataworld_1069","Kaggle_3188098","0.0","0.0","0.3591362126245847","Continental Resources","continental heritage insurance company"
"dataworld_1069","Kaggle_3215362","0.0","0.0","0.5549999999999999","Continental Resources","connekt resources"
"dataworld_1069","Kaggle_3220713","0.0","0.0","0.491875","Continental Resources","continental lender services"
"dataworld_1069","Kaggle_3221886","0.0","0.0","0.4819376026272578","Continental Resources","continental tax service"
"dataworld_1069","Kaggle_3223743","0.0","0.0","0.3509778911564626","Continental Resources","intercontinental institute of human resource management"
