"dbpedia_1005","Kaggle_2538262","0.0","0.0","0.4465075154730327","Coca-Cola Bottling Co. Consolidated","lufkin coca cola bottling company"
"dbpedia_1076","Kaggle_2196831","0.0","0.0","0.51657824933687","Corus Entertainment","crowded house entertainments ltd"
"dbpedia_1076","Kaggle_2226696","0.0","0.0","0.5288461538461539","Corus Entertainment","bourne entertainement"
"dbpedia_1076","Kaggle_2272975","0.3142857142857143","0.0","0.39151785714285714","Corus Entertainment","multi platinum record entertainment"
"dbpedia_1076","Kaggle_2284981","0.0","0.0","0.460752688172043","Corus Entertainment","lucentem sports & entertainment law"
"dbpedia_1076","Kaggle_2299658","0.0","0.0","0.4413978494623656","Corus Entertainment","empires not vampires entertainment ltd"
"dbpedia_1076","Kaggle_2315485","0.0","0.0","0.7602339181286549","Corus Entertainment","core entertainment group inc."
"dbpedia_1076","Kaggle_2337792","0.0","0.0","0.8611111111111112","Corus Entertainment","horus entertainment"
"dbpedia_1076","Kaggle_2347587","0.0","0.0","0.5162037037037037","Corus Entertainment","sweet sounds entertainment"
"dbpedia_1076","Kaggle_2413074","0.0","0.0","0.5031928480204342","Corus Entertainment","coreconxept entertainment pvt. ltd."
"dbpedia_1076","Kaggle_2413169","0.0","0.0","0.4304956896551724","Corus Entertainment","diverse voices entertainment c.i.c."
"dbpedia_1076","Kaggle_2484593","0.0","0.0","0.5095238095238095","Corus Entertainment","digitale entertainment"
"dbpedia_1076","Kaggle_2517562","0.0","0.0","0.5637037037037037","Corus Entertainment","concert music entertainment"
"dbpedia_1076","Kaggle_2539696","0.0","0.0","0.43153846153846154","Corus Entertainment","gs entertainment enterprises"
"dbpedia_1076","Kaggle_2550068","0.0","0.0","0.44773706896551724","Corus Entertainment","elite productions & entertainment"
"dbpedia_1076","Kaggle_2559413","0.0","0.0","0.3847926267281106","Corus Entertainment","kaleidoscope koi entertainment, llc"
"dbpedia_1076","Kaggle_2565914","0.0","0.0","0.40956221198156684","Corus Entertainment","sensation entertainment studio"
"dbpedia_1076","Kaggle_2603689","0.0","0.0","0.6477272727272727","Corus Entertainment","dubious entertainment"
"dbpedia_1076","Kaggle_2626623","0.0","0.0","0.5217113665389528","Corus Entertainment","jullian records & entertainment"
"dbpedia_1076","Kaggle_2668343","0.0","0.0","0.5436507936507937","Corus Entertainment","sw entertainment uk"
"dbpedia_1076","Kaggle_2685619","0.0","0.0","0.49642857142857144","Corus Entertainment","freemind arts entertainment"
"dbpedia_1076","Kaggle_2706207","0.0","0.0","0.4279176201372997","Corus Entertainment","entertainment xtreme"
"dbpedia_1076","Kaggle_2738959","0.0","0.0","0.5237037037037037","Corus Entertainment","clique events & entertainment"
"dbpedia_1076","Kaggle_2740666","0.0","0.0","0.5068649885583524","Corus Entertainment","pcg entertainment plc"
"dbpedia_1076","Kaggle_2786915","0.0","0.0","0.4102852852852853","Corus Entertainment","corporate icons entertainment consulting"
"dbpedia_1076","Kaggle_2794939","0.0","0.0","0.4482758620689655","Corus Entertainment","funco ? fun entertainment company"
"dbpedia_1076","Kaggle_2832915","0.0","0.0","0.43779904306220097","Corus Entertainment","entertainment retail group"
"dbpedia_1076","Kaggle_2869638","0.0","0.0","0.5460869565217391","Corus Entertainment","6ix degrees entertainment"
"dbpedia_1076","Kaggle_2897568","0.0","0.0","0.652046783625731","Corus Entertainment","rpm entertainment"
"dbpedia_1076","Kaggle_2942973","0.0","0.0","0.5412087912087912","Corus Entertainment","complex sports & entertainment"
"dbpedia_1076","Kaggle_2981575","0.0","0.0","0.46551724137931033","Corus Entertainment","sports & entertainment engagement"
"dbpedia_1076","Kaggle_2991930","0.0","0.0","0.42341269841269846","Corus Entertainment","epicurus entertainment & hospitality pvt. ltd."
"dbpedia_1076","Kaggle_3001437","0.0","0.0","0.5315384615384615","Corus Entertainment","midor events. entertainments"
"dbpedia_1076","Kaggle_3050148","0.0","0.0","0.6242690058479532","Corus Entertainment","def3 entertainment"
"dbpedia_1076","Kaggle_3059472","0.0","0.0","0.4981481481481481","Corus Entertainment","american sports entertainment"
"dbpedia_1076","Kaggle_3142042","0.0","0.0","0.585812356979405","Corus Entertainment","groove entertainment technologies"
"dbpedia_1076","Kaggle_3159321","0.0","0.0","0.45632183908045976","Corus Entertainment","rooster tail sports & entertainment"
"dbpedia_1076","Kaggle_3201614","0.0","0.0","0.6439393939393939","Corus Entertainment","bortz entertainment group"
"dbpedia_1076","Kaggle_3223581","0.0","0.0","0.4631336405529954","Corus Entertainment","sports entertainment marketing ltd"
"dbpedia_1076","Kaggle_3273831","0.0","0.0","0.4273897058823529","Corus Entertainment","your fun studio| events & entertainment"
"dbpedia_1076","Kaggle_3309035","0.0","0.0","0.4649784482758621","Corus Entertainment","creativeworks entertainment, llc"
"dbpedia_1076","Kaggle_3310896","0.0","0.0","0.5328282828282829","Corus Entertainment","mga entertainment uk"
"dbpedia_1076","Kaggle_3315679","0.0","0.0","0.5158862876254181","Corus Entertainment","salsa twins entertainment"
"dbpedia_1076","Kaggle_3326317","0.0","0.0","0.5041208791208791","Corus Entertainment","sports & entertainment venture"
"dbpedia_1076","Kaggle_3360607","0.0","0.0","0.5026086956521739","Corus Entertainment","olsen media entertainment"
"dbpedia_1076","Kaggle_3369770","0.0","0.0","0.5376254180602007","Corus Entertainment","monkey toss entertainment"
"dbpedia_1080","Kaggle_2712875","0.0","0.0","0.4420289855072464","Cosmo Oil Company","cg moving company, inc."
"dbpedia_1080","Kaggle_3422156","0.0","0.0","0.4811111111111111","Cosmo Oil Company","climco coils company"
"dbpedia_1081","Kaggle_2026732","0.0","0.0","0.3892857142857143","Cosmo Oil Company","actors touring company"
"dbpedia_1081","Kaggle_2620900","0.0","0.0","0.53475935828877","Cosmo Oil Company","workman oil company"
"dbpedia_1088","Kaggle_1848744","0.0","0.0","0.6418219461697723","Countryside Properties","county properties group"
"dbpedia_1088","Kaggle_1939744","0.0","0.0","0.5064102564102564","Countryside Properties","louise properties"
"dbpedia_1088","Kaggle_1990219","0.0","0.0","0.722943722943723","Countryside Properties","country properties"
"dbpedia_1088","Kaggle_2255144","0.0","0.0","0.41721132897603486","Countryside Properties","brightside properties and resorts inc."
"dbpedia_1088","Kaggle_2723392","0.0","0.0","0.6180124223602484","Countryside Properties","upside properties"
"dbpedia_1088","Kaggle_2777799","0.0","0.0","0.4814814814814815","Countryside Properties","candid properties ltd"
"dbpedia_1088","Kaggle_3103836","0.0","0.0","0.4165497896213184","Countryside Properties","baldwin county properties"
"dbpedia_1095","Kaggle_2093080","0.0","0.0","0.4615384615384615","Creative Eye Limited","atoo° creative"
"dbpedia_1095","Kaggle_2358015","0.0","0.0","0.38111888111888115","Creative Eye Limited","five eyes"
"dbpedia_1095","Kaggle_2413033","0.0","0.0","0.6328671328671329","Creative Eye Limited","creativebit"
"dbpedia_1095","Kaggle_2467272","0.0","0.0","0.6783216783216783","Creative Eye Limited","the creative nyc"
"dbpedia_1095","Kaggle_2489674","0.0","0.0","0.4256410256410256","Creative Eye Limited","craft creative"
"dbpedia_1095","Kaggle_2495034","0.0","0.0","0.3798076923076923","Creative Eye Limited","prism creative"
"dbpedia_1095","Kaggle_2511726","0.0","0.0","0.5044642857142857","Creative Eye Limited","creative canary"
"dbpedia_1095","Kaggle_2832608","0.0","0.0","0.4415584415584416","Creative Eye Limited","fly creative"
"dbpedia_1095","Kaggle_2984858","0.0","0.0","0.6681818181818182","Creative Eye Limited","7 creative group"
"dbpedia_1095","Kaggle_3105102","0.0","0.0","0.5643939393939394","Creative Eye Limited","cr creative group"
"dbpedia_1095","Kaggle_3185265","0.0","0.0","0.518939393939394","Creative Eye Limited","206 creative inc."
"dbpedia_1095","Kaggle_3223562","0.0","0.0","0.39075630252100846","Creative Eye Limited","adrow creatives inc"
"dbpedia_1095","Kaggle_3397586","0.0","0.0","0.4725490196078431","Creative Eye Limited","creative gong, llc"
"dbpedia_1095","Kaggle_3407388","0.0","0.0","0.5034965034965035","Creative Eye Limited","aw creative"
"dbpedia_1096","Kaggle_1755482","0.0","0.0","0.37857142857142856","Creative Technology","mimer information technology ab"
"dbpedia_1096","Kaggle_1933897","0.0","0.0","0.4301282051282051","Creative Technology","shanto-mariam university of creative technology"
"dbpedia_1096","Kaggle_1968099","0.0","0.0","0.6861538461538461","Creative Technology","creative technology services"
"dbpedia_1096","Kaggle_2059879","0.0","0.0","0.49507389162561577","Creative Technology","corrections technology group"
"dbpedia_1096","Kaggle_2093153","0.0","0.0","0.37354497354497357","Creative Technology","hebran engineering & technology"
"dbpedia_1096","Kaggle_2110956","0.0","0.0","0.46718576195773076","Creative Technology","automotive technology centre (atc)"
"dbpedia_1096","Kaggle_2135962","0.0","0.0","0.4871794871794872","Creative Technology","brave new technology"
"dbpedia_1096","Kaggle_2137583","0.0","0.0","0.7038043478260869","Creative Technology","creative minds technology"
"dbpedia_1096","Kaggle_2171131","0.0","0.0","0.6139162561576355","Creative Technology","creative technology - emirates llc"
"dbpedia_1096","Kaggle_2266535","0.0","0.0","0.46537001897533203","Creative Technology","creations, the school of design and technology"
"dbpedia_1096","Kaggle_2393151","0.0","0.0","0.4962284482758621","Creative Technology","advanced alternative energy technology"
"dbpedia_1096","Kaggle_2496544","0.0","0.0","0.6296296296296297","Creative Technology","clockwork creative technology"
"dbpedia_1096","Kaggle_2668324","0.0","0.0","0.5641025641025641","Creative Technology","protective technology pros"
"dbpedia_1096","Kaggle_2712272","0.0","0.0","0.43555900621118016","Creative Technology","by sound creative technics"
"dbpedia_1096","Kaggle_2738686","0.0","0.0","0.5169082125603865","Creative Technology","i five technology pvt ltd"
"dbpedia_1096","Kaggle_2800136","0.0","0.0","0.537037037037037","Creative Technology","proatech - proactive technology"
"dbpedia_1096","Kaggle_2845944","0.0","0.0","0.3787162162162162","Creative Technology","mid-atlantic innovative technology center, inc."
"dbpedia_1096","Kaggle_2856081","0.0","0.0","0.593103448275862","Creative Technology","creative technology services elko"
"dbpedia_1096","Kaggle_2954676","0.0","0.0","0.7694805194805194","Creative Technology","creativeero technology"
"dbpedia_1096","Kaggle_2971569","0.0","0.0","0.6602564102564104","Creative Technology","creative technology solutions"
"dbpedia_1096","Kaggle_3011019","0.0","0.0","0.45511921458625526","Creative Technology","clean sciences technology"
"dbpedia_1096","Kaggle_3052970","0.0","0.0","0.5569892473118279","Creative Technology","kitchen | creative & technology agency"
"dbpedia_1096","Kaggle_3074992","0.85","0.0","0.8535714285714286","Creative Technology","creative technology industries, llc"
"dbpedia_1096","Kaggle_3096271","0.0","0.0","0.5862068965517242","Creative Technology","fixum creative technology gmbh & co. kg"
"dbpedia_1096","Kaggle_3131616","0.0","0.0","0.4751724137931035","Creative Technology","llc «real time technologies»"
"dbpedia_1096","Kaggle_3152113","0.0","0.0","0.6192592592592592","Creative Technology","b.creative design & technology"
"dbpedia_1096","Kaggle_3168641","0.0","0.0","0.40740740740740744","Creative Technology","creative web company"
"dbpedia_1096","Kaggle_3170019","0.0","0.0","0.6568627450980393","Creative Technology","creative tech"
"dbpedia_1096","Kaggle_3446744","0.0","0.0","0.4528076463560335","Creative Technology","automotive testing technology international"
"dbpedia_1097","Kaggle_2467272","0.0","0.0","0.3972222222222222","CreativeForge Games","the creative nyc"
"dbpedia_1097","Kaggle_2984858","0.0","0.0","0.4003267973856209","CreativeForge Games","7 creative group"
"dbpedia_109","Kaggle_1743433","0.0","0.0","0.4657335907335908","Advanced Drainage Systems","advanced refrigeration systems, inc."
"dbpedia_109","Kaggle_1754679","0.0","0.0","0.4964705882352941","Advanced Drainage Systems","advanced medical systems pte ltd"
"dbpedia_109","Kaggle_1877127","0.0","0.0","0.37577639751552794","Advanced Drainage Systems","aycan medical systems"
"dbpedia_109","Kaggle_1911570","0.0","0.0","0.5570652173913043","Advanced Drainage Systems","advanced business systems, inc."
"dbpedia_109","Kaggle_2028636","0.0","0.0","0.4830917874396135","Advanced Drainage Systems","advanced systems international sac"
"dbpedia_109","Kaggle_2036186","0.0","0.0","0.6246376811594203","Advanced Drainage Systems","advanced database systems"
"dbpedia_109","Kaggle_2036244","0.0","0.0","0.5196353436185133","Advanced Drainage Systems","advanced control systems group"
"dbpedia_109","Kaggle_2334847","0.0","0.0","0.6320450885668277","Advanced Drainage Systems","advanced data systems inc."
"dbpedia_109","Kaggle_2687805","0.0","0.0","0.44602698650674666","Advanced Drainage Systems","advanced systems homes, inc"
"dbpedia_109","Kaggle_2900751","0.0","0.0","0.5359848484848484","Advanced Drainage Systems","advanced measuring systems"
"dbpedia_109","Kaggle_3406157","0.0","0.0","0.5353260869565217","Advanced Drainage Systems","advance landscape systems"
"dbpedia_10","Kaggle_1718054","0.0","0.0","0.7046783625730995","3i Infrastructure","free infrastructure"
"dbpedia_10","Kaggle_1795467","0.0","0.0","0.5335968379446641","3i Infrastructure","infrastructure advisory group"
"dbpedia_10","Kaggle_1921379","0.0","0.0","0.4586206896551724","3i Infrastructure","gambhir infrastructure pvt. ltd. - india"
"dbpedia_10","Kaggle_2007093","0.0","0.0","0.4729064039408867","3i Infrastructure","kulture interior infrastructure"
"dbpedia_10","Kaggle_2034242","0.0","0.0","0.668421052631579","3i Infrastructure","kamar infrastructure"
"dbpedia_10","Kaggle_2051876","0.0","0.0","0.40374331550802145","3i Infrastructure","hyperion infrastructure consultancy ltd"
"dbpedia_10","Kaggle_2055626","0.0","0.0","0.4413793103448276","3i Infrastructure","medasys infrastructure & services"
"dbpedia_10","Kaggle_2143446","0.0","0.0","0.5543478260869565","3i Infrastructure","matoshree infrastructure"
"dbpedia_10","Kaggle_2147822","0.0","0.0","0.41330645161290325","3i Infrastructure","glenelly infrastructure solutions limited"
"dbpedia_10","Kaggle_2158196","0.0","0.0","0.8375","3i Infrastructure","infrastructure group, inc."
