"dataworld_1002","Kaggle_1215876","0.0","0.0","0.4833333333333334","CarMax","carpet max"
"dataworld_1042","Kaggle_429708","0.0","0.4318181818181818","0.0","Belle International Holdings","guotai junan international holdings limited"
"dataworld_1042","Kaggle_434452","0.0","0.4222222222222222","0.0","Belle International Holdings","china huarong international holdings limited"
"dataworld_1042","Kaggle_527623","0.0","0.8928571428571429","0.0","Belle International Holdings","belle international holdings ltd."
"dataworld_1042","Kaggle_896334","0.0","0.2328767123287671","0.0","Belle International Holdings","porda havas international finance communications (group) holdings company limite"
"dataworld_1042","Kaggle_91961","0.0","0.5277777777777778","0.0","Belle International Holdings","yashili international holdings ltd"
"dataworld_1042","Kaggle_968775","0.0","0.38235294117647056","0.0","Belle International Holdings","international homes group"
"dataworld_1042","Kaggle_988609","0.0","0.3392857142857143","0.0","Belle International Holdings","china state construction international holdings limited (3311)"
"dataworld_1043","Kaggle_1275805","0.0","0.0","0.9069264069264069","Cathay Pacific Airways","cathay pacific airways uk"
"dataworld_1044","Kaggle_1043959","0.0","0.0","0.5162037037037037","Arrow Electronics","arkansas power electronics international, inc."
"dataworld_1044","Kaggle_1105400","0.0","0.0","0.3581730769230769","Arrow Electronics","auto electricians"
"dataworld_1044","Kaggle_1230310","0.0","0.0","0.45879120879120877","Arrow Electronics","sam taihang electronics co., ltd."
"dataworld_1044","Kaggle_1318253","0.0","0.0","0.5892857142857143","Arrow Electronics","prism electronics corp"
"dataworld_1044","Kaggle_1335669","0.0","0.0","0.7297794117647058","Arrow Electronics","now electronics, inc."
"dataworld_1044","Kaggle_140338","0.0","0.0","0.6430921052631579","Arrow Electronics","acr electronics, inc."
"dataworld_1044","Kaggle_1588279","0.0","0.0","0.4005681818181818","Arrow Electronics","gs electronic gmbh"
"dataworld_1044","Kaggle_1626583","0.0","0.0","0.39137931034482754","Arrow Electronics","chandra electricals & electronics industries"
"dataworld_1044","Kaggle_261468","0.0","0.0","0.3503024193548387","Arrow Electronics","chheda electricals and electronics pvt.. ltd"
"dataworld_1044","Kaggle_309836","0.0","0.0","0.5160183066361557","Arrow Electronics","atron electronic gmbh"
"dataworld_1044","Kaggle_311088","0.0","0.0","0.7207792207792207","Arrow Electronics","arrow electronics italia"
"dataworld_1044","Kaggle_3412","0.0","0.0","0.3951724137931034","Arrow Electronics","samsung electronics america"
"dataworld_1044","Kaggle_434861","0.0","0.0","0.34090909090909094","Arrow Electronics","bass electric"
"dataworld_1044","Kaggle_458227","0.0","0.0","0.5048076923076923","Arrow Electronics","digatron power electronics"
"dataworld_1044","Kaggle_566400","0.0","0.0","0.3321234119782215","Arrow Electronics","arrow coated products ltd."
"dataworld_1044","Kaggle_779398","0.9333333333333333","0.9333333333333333","0.9354166666666667","Arrow Electronics","arrow electronic"
"dataworld_1044","Kaggle_821376","0.0","0.0","0.7003676470588236","Arrow Electronics","arrow electric inc."
"dataworld_1044","Kaggle_833285","0.0","0.0","0.5054347826086957","Arrow Electronics","axiom eletronics"
"dataworld_1044","Kaggle_880839","0.0","0.0","0.48","Arrow Electronics","new yorker electronics co., inc."
"dataworld_1044","Kaggle_942166","0.0","0.0","0.3432601880877743","Arrow Electronics","shenzhen betop electronics co.,ltd"
"dataworld_1044","Kaggle_970027","0.0","0.0","0.36119257086999024","Arrow Electronics","shenzhen zlpower electronics co.,ltd."
"dataworld_1044","Kaggle_979132","0.0","0.0","0.43846153846153846","Arrow Electronics","american control electronics"
"dataworld_1044","Kaggle_979282","0.0","0.0","0.39945652173913043","Arrow Electronics","aldon electric, inc."
"dataworld_1045","Kaggle_128980","0.0","0.0","0.3372093023255814","New York Community","new york state division of housing and community renewal"
"dataworld_1045","Kaggle_215028","0.6521739130434783","0.0","0.6594202898550725","New York Community","new york community hospital"
"dataworld_1045","Kaggle_515164","0.0","0.0","0.3819628647214854","New York Community","york community consulting - ycc"
"dataworld_1045","Kaggle_767855","0.0","0.0","0.4555921052631579","New York Community","community2community"
"dataworld_1049","Kaggle_634853","0.0","0.0","0.9375","Phoenix Group Holdings","3 phoenix, inc."
"dataworld_1049","Kaggle_876872","0.0","0.0","0.3819444444444444","Phoenix Group Holdings","phoenix photography"
"dataworld_1050","Kaggle_1151706","0.0","0.0","0.3972222222222222","National Bank of Greece","national automation"
"dataworld_1050","Kaggle_1660638","0.0","0.0","0.32305194805194803","National Bank of Greece","hcp national insurance services, inc."
"dataworld_1050","Kaggle_3447","0.0","0.48148148148148145","0.0","National Bank of Greece","national bank of abu dhabi"
"dataworld_1050","Kaggle_512060","0.0","0.0","0.33666666666666667","National Bank of Greece","national hospice management, inc."
"dataworld_1050","Kaggle_743848","0.0","0.0","0.41500000000000004","National Bank of Greece","national data services"
"dataworld_1050","Kaggle_74595","0.0","0.0","0.3383838383838384","National Bank of Greece","ghana national petroleum corporation"
"dataworld_1050","Kaggle_847631","0.0","0.0","0.3290229885057471","National Bank of Greece","national instruments spain"
"dataworld_1050","Kaggle_909082","0.0","0.0","0.3766666666666667","National Bank of Greece","national everclean services"
"dataworld_1051","Kaggle_1070204","0.0","0.0","0.37810559006211186","Quest Diagnostics","home diagnostic solutions"
"dataworld_1051","Kaggle_619570","0.0","0.0","0.8055555555555556","Quest Diagnostics","quest diagnostic lab"
"dataworld_1052","Kaggle_1318240","0.0","0.23404255319148937","0.0","Flextronics International","financial nigeria international limited"
"dataworld_1052","Kaggle_1439399","0.0","0.3055555555555556","0.0","Flextronics International","private label international"
"dataworld_1052","Kaggle_1451359","0.0","0.7419354838709677","0.0","Flextronics International","flextronics international sweden ab"
"dataworld_1052","Kaggle_274838","0.0","0.24528301886792453","0.0","Flextronics International","technical field services international ltd (tfsi ltd)"
"dataworld_1052","Kaggle_541225","0.0","0.3793103448275862","0.0","Flextronics International","ancla international"
"dataworld_1052","Kaggle_554244","0.0","0.6206896551724138","0.0","Flextronics International","valuetronics international"
"dataworld_1052","Kaggle_942173","0.0","0.22916666666666666","0.0","Flextronics International","asia standard international group limited"
"dataworld_1053","Kaggle_1067622","0.0","0.0","0.3382352941176471","Liberty Media","icosa media"
"dataworld_1053","Kaggle_537206","0.0","0.0","0.37499999999999994","Liberty Media","presto media"
"dataworld_1053","Kaggle_567858","0.0","0.0","0.41295546558704455","Liberty Media","refinery media"
"dataworld_1053","Kaggle_583703","0.0","0.0","0.38541666666666663","Liberty Media","xprt media"
"dataworld_105","Kaggle_107933","0.0","0.0","0.4833147942157954","American Express","american express voyages d'affaires"
"dataworld_105","Kaggle_1085859","0.0","0.0","0.48541666666666666","American Express","american bank of nj"
"dataworld_105","Kaggle_1164483","0.0","0.0","0.3696969696969697","American Express","americas keswick"
"dataworld_105","Kaggle_1297483","0.0","0.0","0.425","American Express","royal express"
"dataworld_105","Kaggle_1363155","0.0","0.0","0.3401300236406619","American Express","kraft travel service - american express travel services"
"dataworld_105","Kaggle_1398862","0.0","0.0","0.3765182186234818","American Express","american express queenstown winter festival"
"dataworld_105","Kaggle_142596","0.0","0.0","0.4913793103448276","American Express","american express corporate méxico"
"dataworld_105","Kaggle_1554914","0.0","0.0","0.41315453384418904","American Express","american caribbean experience"
"dataworld_105","Kaggle_1590654","0.0","0.0","0.3634823848238482","American Express","always travel inc/ american express travel services"
"dataworld_105","Kaggle_168371","0.0","0.0","0.32873690016547163","American Express","aeg travel services (pvt) ltd - american express travel services"
"dataworld_105","Kaggle_236506","0.0","0.0","0.3410852713178294","American Express","stella travel group/travelscene american express"
"dataworld_105","Kaggle_250437","0.0","0.0","0.41363636363636364","American Express","air phil express"
"dataworld_105","Kaggle_294733","0.0","0.0","0.36241400875547214","American Express","american express global business travel - israel"
"dataworld_105","Kaggle_374949","0.0","0.0","0.3872180451127819","American Express","amerimar enterprises, inc."
"dataworld_105","Kaggle_411065","0.0","0.0","0.4586021505376344","American Express","blue ribbon travel - american express"
"dataworld_105","Kaggle_423830","0.0","0.0","0.5611111111111111","American Express","american reps"
"dataworld_105","Kaggle_43853","0.0","0.0","0.736842105263158","American Express","uvet american express"
"dataworld_105","Kaggle_458079","0.0","0.3225806451612903","0.37557603686635943","American Express","american press in lake charles, la."
"dataworld_105","Kaggle_491280","0.0","0.0","0.3522727272727273","American Express","american lending network"
"dataworld_105","Kaggle_567314","0.0","0.0","0.46111111111111114","American Express","american mint"
"dataworld_105","Kaggle_689560","0.0","0.0","0.36583333333333334","American Express","americans serving americans"
"dataworld_105","Kaggle_693839","0.0","0.0","0.3815592203898051","American Express","american security systems"
"dataworld_105","Kaggle_739386","0.0","0.0","0.4516129032258065","American Express","all seasons travel/american express"
"dataworld_105","Kaggle_797672","0.0","0.0","0.3406896551724138","American Express","m/s indo american electricals ltd"
"dataworld_105","Kaggle_804650","0.0","0.0","0.3686274509803922","American Express","press america"
"dataworld_105","Kaggle_907129","0.0","0.0","0.3730440967283073","American Express","blue ribbon travel & cruises | american express"
"dataworld_105","Kaggle_953522","0.0","0.0","0.6298701298701299","American Express","american marine express"
"dataworld_105","Kaggle_960349","0.0","0.0","0.34705882352941175","American Express","americold"
"dataworld_1060","Kaggle_1095426","0.0","0.0","0.40559440559440557","Coventry Health Care","saolta university health care group"
"dataworld_1060","Kaggle_1308504","0.0","0.0","0.3446726572528883","Coventry Health Care","community-university health care center (umn)"
"dataworld_1060","Kaggle_131398","0.0","0.0","0.3364583333333333","Coventry Health Care","healthcare of new zealand holdings limited  (healthcare nz)"
"dataworld_1060","Kaggle_1351577","0.0","0.0","0.32944444444444443","Coventry Health Care","fco security & health services"
"dataworld_1060","Kaggle_1389951","0.0","0.0","0.4871794871794872","Coventry Health Care","atherton healthcare limited"
"dataworld_1060","Kaggle_14552","0.0","0.0","0.6893939393939394","Coventry Health Care","covenant healthcare"
"dataworld_1060","Kaggle_1484465","0.0","0.0","0.42261904761904767","Coventry Health Care","priority healthcare, llc"
"dataworld_1060","Kaggle_1511660","0.0","0.0","0.392512077294686","Coventry Health Care","central care inc"
"dataworld_1060","Kaggle_1673703","0.0","0.0","0.3517786561264822","Coventry Health Care","community health alliance"
"dataworld_1060","Kaggle_1679038","0.0","0.0","0.32973421926910296","Coventry Health Care","covendos ? effiziente healthcare kommunikation"
"dataworld_1060","Kaggle_182830","0.0","0.0","0.3812121212121212","Coventry Health Care","the alex community health centre"
"dataworld_1060","Kaggle_306942","0.0","0.0","0.6616161616161615","Coventry Health Care","recovery healthcare"
"dataworld_1060","Kaggle_313750","0.0","0.0","0.45940170940170943","Coventry Health Care","eloquest healthcare, inc."
"dataworld_1060","Kaggle_450723","0.0","0.0","0.4292929292929293","Coventry Health Care","cornerstone family healthcare"
"dataworld_1060","Kaggle_475935","0.0","0.0","0.5753968253968254","Coventry Health Care","core healthcare group"
"dataworld_1060","Kaggle_497821","0.0","0.0","0.4231974921630094","Coventry Health Care","discovery healthcare consutling group"
"dataworld_1060","Kaggle_509537","0.0","0.0","0.4327485380116959","Coventry Health Care","healthcare 21 group"
"dataworld_1060","Kaggle_610898","0.0","0.0","0.5267857142857143","Coventry Health Care","covenant health care system"
"dataworld_1060","Kaggle_676387","0.0","0.0","0.3375149342891278","Coventry Health Care","elite home care-health home care inc,."
"dataworld_1060","Kaggle_688991","0.0","0.0","0.3871527777777778","Coventry Health Care","21st century health care consultants"
"dataworld_1060","Kaggle_73115","0.0","0.0","0.5072463768115942","Coventry Health Care","saber healthcare group"
"dataworld_1060","Kaggle_94976","0.0","0.0","0.6439393939393939","Coventry Health Care","cogent healthcare"
"dataworld_1062","Kaggle_1084988","0.0","0.0","0.3803418803418803","Hormel Foods","tasteful foods"
"dataworld_1062","Kaggle_1103282","0.0","0.0","0.49264705882352944","Hormel Foods","formula foods corp ltd"
"dataworld_1064","Kaggle_25437","0.0","0.0","0.5623342175066313","Hong Kong Exchanges","hong kong exchanges and clearing limited (hkex)"
"dataworld_1064","Kaggle_273306","0.0","0.0","0.3716577540106952","Hong Kong Exchanges","the produce exchange"
"dataworld_1066","Kaggle_285202","0.0","0.0","0.5428571428571429","Grupo Bimbo","grupo mimco"
"dataworld_1066","Kaggle_394453","0.0","0.0","0.40384615384615385","Grupo Bimbo","grupo lund"
"dataworld_1066","Kaggle_445306","0.0","0.0","0.4928571428571428","Grupo Bimbo","grupo simpa s.a."
"dataworld_1069","Kaggle_1001168","0.0","0.0","0.3595238095238096","Continental Resources","intercontinental sanctuary cove resort"
